,date,province,dewpoint_temperature_2m,temperature_2m,soil_temperature_level_4,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,Rainf_tavg,Rainf_f_tavg,CanopInt_inst,ECanop_tavg,Lwnet_tavg,Qs_acc,LWdown_f_tavg,Tveg_tavg,SoilMoi0_10cm_inst,Qair_f_inst,SoilMoi10_40cm_inst,SWdown_f_tavg,minx,maxx,miny,maxy
10,2019-01-11,Soc Trang,295.6877147799838,299.86411928511995,300.7224280283761,0.4319496438225305,0.4385051682664844,-4.503391082337728,-0.9301455374030252,101193.65025801132,8.759862677934349e-06,8.759862677934349e-06,0.0298441108915082,8.213714000462108,-46.225934621226585,0.000262491872064,405.36925191272894,64.87971805561486,34.22478678047313,0.0159649345182646,105.81788935688884,190.748606014803,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
11,2019-01-12,Soc Trang,294.9906434195382,299.5897617847462,300.7079055454147,0.4286751891983356,0.4383758536309053,-4.940852131084071,-0.860274871425284,101182.55957977344,9.062861180286956e-07,9.062861180286956e-07,0.0090157151906673,3.3831972276837017,-45.8404364696128,7.529985546525653e-05,406.1481497659849,66.86249920949771,33.73496302566088,0.0157925420712593,104.92646867829252,164.42836193680077,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
12,2019-01-13,Soc Trang,294.8427459760644,299.5251475060124,300.6974032992409,0.4250007781293395,0.4382039700431385,-3.840802638910478,-0.4838207255051837,101118.12032067812,9.934970847287416e-09,9.934970847287416e-09,0.0026025108458838,0.0457957006958609,-74.20876123174767,2.9533959152913825e-07,374.19134627325695,82.96471838592795,33.07225780542186,0.0150541467322951,103.79737311015928,245.5599700398528,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
13,2019-01-14,Soc Trang,294.7313699005078,299.04724278066345,300.6882425073333,0.4212804600131531,0.4380067294454339,-3.001117529657673,-0.52487574312683,101026.6931879554,0.0,0.0,0.0039624278211872,0.6457677036337084,-71.89171711144421,6.692557634399979e-07,375.3076243538388,78.3716079816653,32.611497617181335,0.0142431818009381,102.70629778624964,243.662027700788,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
14,2019-01-15,Soc Trang,295.40945316997465,298.923132098093,300.67830479313386,0.4180284688821176,0.4378083119447205,-2.8743607012117627,-0.4081756629380099,101095.72408148606,8.367955099965534e-07,8.367955099965534e-07,0.0034785946088623,1.042158594070678,-37.126635102178334,1.2250722839436449e-05,419.4616447845637,58.3207631634839,32.43600354580521,0.0152613148012473,101.87745866610136,178.22262755156945,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
15,2019-01-16,Soc Trang,295.26983669074286,299.1979016509157,300.6675316827833,0.4154728505020267,0.4376198096032604,-4.013659950351872,-1.1984284261568818,101120.7294253194,9.393063560099824e-09,9.393063560099824e-09,0.0002108923428035,0.1035431751367673,-41.70840565731071,0.0,415.7699701606883,72.28685393360999,31.89962407068021,0.015238520924158,101.09102745276655,191.51440334871327,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
16,2019-01-17,Soc Trang,294.69210020481853,299.48718733576135,300.6565801498338,0.4123267636510538,0.4373798869905016,-5.322376278781735,-1.6527384966269307,101113.45522917953,1.4089595874083584e-08,1.4089595874083584e-08,9.39306402996161e-06,0.0174801305684697,-51.82967145456744,0.0,405.4947104702107,83.94446053808134,30.995345716531563,0.0146216981562468,100.12211395550328,235.13248252868652,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
17,2019-01-18,Soc Trang,293.834097398404,299.0928887785363,300.6454757521305,0.4090641502480593,0.4371129305296147,-5.144101098723013,-1.6220071495851662,101123.12475561885,3.9378612847343844e-07,3.9378612847343844e-07,0.0001222001426583,0.3518180907784687,-53.29499646831799,3.82857656122093e-06,402.035363346166,82.45620364260812,30.05151897220944,0.0140524139342495,99.1251366951562,223.5687396209364,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
18,2019-01-19,Soc Trang,294.61843193192,299.32407825827016,300.6366912942019,0.4057344931491294,0.43682302551708,-4.494255906529419,-0.9843829674086548,101123.75954257106,2.413294710323986e-07,2.413294710323986e-07,0.0005669255687191,0.1432875685723205,-50.42447689916359,1.0621386673200522e-06,402.4720350056025,66.77839845315572,29.470553212083143,0.014752497496837,98.31001082734564,172.1572127259536,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
19,2019-01-20,Soc Trang,295.12564735600506,299.4513168767168,300.62753182209184,0.402499738467738,0.4365191982688966,-4.014613364835091,-0.3861186741608117,101153.8562686012,2.380328752550516e-07,2.380328752550516e-07,0.0017207369948633,0.3634826489000829,-71.11114732929737,5.093930507154639e-07,383.9652319671101,74.43783859021401,29.039082339733323,0.0151369065137827,97.5881926475922,234.884470878998,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
20,2019-01-21,Soc Trang,295.7953578059506,299.2702034792094,300.62105474800893,0.3995814195798927,0.4362149031095708,-1.9029494769467512,-0.3469359086260615,101235.22540569837,6.854226732403506e-06,6.854226732403506e-06,0.019162662459182,4.604588995606914,-54.5016440435641,8.585260199173709e-05,401.6678279590056,57.98644023410157,28.88546788210125,0.0155747345139977,97.00133202944188,195.69409614077887,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
21,2019-01-22,Soc Trang,295.710192811587,298.8753519036304,300.6151914962994,0.3970078794827014,0.4359129800780849,-2.255742634732539,-0.5255931509343665,101311.25743791048,1.0820411663374252e-05,1.0820411663374252e-05,0.0285640360809044,12.467236517998524,-70.95841989351837,0.0006623943282717,384.6869645752659,55.95842780681016,29.110195409355825,0.0149830582691625,96.50268724474606,229.02498788778496,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
22,2019-01-23,Soc Trang,293.6268405594849,298.2767893272863,300.60702124158735,0.3944947401682535,0.4355986225585437,-3.919193528516735,-0.5533307650210626,101303.04047875616,4.900379299261275e-07,4.900379299261275e-07,0.0026035043284784,0.2754813933888358,-37.60206984922377,3.2884754187956675e-06,409.0559368684802,47.27098362707679,28.857611499080768,0.0137590102527042,96.05091390444368,121.8518072359824,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
23,2019-01-24,Soc Trang,292.5661385114948,297.8741522258138,300.5980335436039,0.3914760422041067,0.435242548599619,-4.013671695814149,-0.3466535565105368,101355.26647664583,4.8383308764709963e-08,4.8383308764709963e-08,0.0030950144526055,0.6731051263652442,-82.2938720780301,4.651372714866382e-07,361.46549193983134,72.88483920124915,28.29672910574544,0.0128467911827469,95.48045672157596,250.5866851806641,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
24,2019-01-25,Soc Trang,293.3614683749445,298.1359799834504,300.5900010871574,0.3883839986985931,0.4348666775990001,-2.6676258929648813,-0.0834605809307254,101401.36963612224,0.0,0.0,0.0025334176380003,0.5054786824782762,-80.06775417768888,2.1766617947238802e-07,366.23560189925183,70.30505570373096,27.762311392436825,0.0124098246007339,94.87452552222106,251.74539984995224,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
25,2019-01-26,Soc Trang,293.94280830032534,298.4326556363912,300.5810707205035,0.3854693105068114,0.4344837155052398,-3.270573177870076,-0.5308481507700652,101372.44856049235,0.0,0.0,0.0010278179135975,0.2278124994754446,-47.31733436804976,2.194725378082584e-07,403.4907924453648,58.36333532553878,27.32593430260013,0.0133095904437803,94.37102979318256,168.15416760527327,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
26,2019-01-27,Soc Trang,293.8207304974886,298.62505677259213,300.5710179941211,0.3827852697795247,0.4341008365643631,-3.20187527072449,-0.7122330531698141,101329.08069597316,0.0,0.0,0.0006517341086003,0.0391835268483244,-67.034264106971,9.934970847287416e-09,385.00941559896313,65.32761763975113,26.748436245615085,0.0135230006659511,93.8645923592452,222.72621797550624,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
27,2019-01-28,Soc Trang,293.9284607522398,299.0112546322576,300.5617047978544,0.3799256087523962,0.4336936430782324,-3.5625888423575165,-0.5819337313594098,101297.47843400428,5.281340184501198e-07,5.281340184501198e-07,0.0029477059298277,0.2255997108726229,-51.3144078392514,3.636199399107877e-06,403.5135208526789,53.5853416189293,26.29758088850562,0.0142679128781057,93.45374991576796,159.58750649821556,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
28,2019-01-29,Soc Trang,294.57825627820256,299.3981924993455,300.55151228693313,0.3771231188562704,0.4332776916046644,-4.807924084436325,-0.437140765213614,101312.76529434782,1.98762644077692e-06,1.98762644077692e-06,0.0084581829170424,2.378868287009312,-78.97869262254308,3.0608742551358606e-05,378.7661982850533,70.71177713857222,25.80226280234453,0.0146889312305848,92.97014735888884,253.10652570779612,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
29,2019-01-30,Soc Trang,294.1557492191959,299.26277109218154,300.54247116502285,0.3741782625320509,0.4328382556270104,-5.188059878584199,-0.5307873332441734,101281.42660114556,0.0,0.0,0.0003970375781168,0.1206231953272047,-73.81382965628124,2.1766617947238802e-07,386.0466342551172,76.08429060643809,25.05651800894324,0.0140035698833643,92.4181776928764,254.0425617019565,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
30,2019-01-31,Soc Trang,294.4723720638231,299.13557088253725,300.5342082883337,0.3714719564065165,0.4324007572211656,-4.644269009724821,-0.1865084844661267,101353.45760435908,6.745664833654769e-07,6.745664833654769e-07,0.0005337788797619,0.4510088494428397,-74.12410905044203,7.467485598705037e-06,383.1382243426549,68.22480258776274,24.39910082596576,0.0146010323223049,91.9220051793005,240.7188238794404,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
31,2019-02-01,Soc Trang,294.1504095331201,299.47080853592195,300.5273851134703,0.3688979252218612,0.4319599762338722,-5.23813575343741,-0.2591245698224147,101295.50739060577,1.2915462405405217e-08,1.2915462405405217e-08,0.0004719111652171,0.1256746751730023,-57.37420781361576,6.322254175546539e-08,399.78065054127256,60.74436695451682,23.848603255486907,0.0149360552902543,91.50176083007987,185.43499701836208,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
32,2019-02-02,Soc Trang,294.90298857978604,299.50294117293333,300.5219821654321,0.3662454777358984,0.4315039421732985,-4.48691287299095,-0.0311165139005689,101250.10109009389,1.3150289197713293e-07,1.3150289197713293e-07,0.0015865245442352,0.1453097874966229,-70.05456476817932,8.887283012482561e-07,388.7778456583189,65.05167151324324,23.30394134356108,0.0151782696494681,91.08955431811384,211.99588269581,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
33,2019-02-03,Soc Trang,295.8354481031546,299.8202934240082,300.5187894254287,0.363676591538052,0.4310414975891363,-3.959667141410126,0.0853201693110474,101326.17713913693,5.283056480200208e-07,5.283056480200208e-07,0.0043623556076438,0.9653919920529848,-79.07835842419222,4.416546123317432e-06,381.6928665072932,64.33634782250907,22.84590915724032,0.0161532311460724,90.667263527137,253.07282024449697,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
34,2019-02-04,Soc Trang,295.6051032506382,299.5977151084613,300.51647080482525,0.3611634432192898,0.4305741052517947,-3.6442429854169065,0.3030510784957208,101354.65843339491,1.643786092418953e-07,1.643786092418953e-07,0.0049514089891185,0.8564477762035121,-77.42360007004932,2.563222403685128e-06,381.1968797011183,64.34744452603292,22.43331576771819,0.0154707431450023,90.24977880819688,251.68556162663285,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
35,2019-02-05,Soc Trang,294.9520459900153,298.9863436982354,300.5143002721476,0.3588275421624896,0.43010789475026,-3.2332678633566174,0.4695263654727655,101315.87190899526,8.683616284247481e-07,8.683616284247481e-07,0.0048304732793129,1.3533264030352492,-59.17766582070059,8.59826569747205e-06,392.89846193170285,49.11867983217184,22.13342494358217,0.0153678452059077,89.92491573818847,178.12750675223467,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
36,2019-02-06,Soc Trang,295.2062974657331,299.135339221422,300.5134745342587,0.3564587992400371,0.4296312444902993,-2.798197033096025,0.6389325011931422,101227.41152087184,4.118496920355186e-07,4.118496920355186e-07,0.0072686055527442,0.9065019827056138,-81.39648283699344,3.9026370982329445e-06,374.1622158778197,60.86347926145345,21.83950484832588,0.0155634266274545,89.56497230419536,257.1968680144735,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
37,2019-02-07,Soc Trang,295.7574151695265,299.6083358489038,300.5144868866368,0.3541022635837299,0.4291469229461719,-2.611123670145796,0.5276081111043546,101266.79380740711,0.0,0.0,0.0101107295802417,1.2231177641132664,-86.16707009111526,3.283056275444524e-06,374.8691572068056,60.21640592089968,21.543615182700183,0.0160662117710261,89.1690027093612,260.76305162286485,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
38,2019-02-08,Soc Trang,295.5664119651556,299.2347294229592,300.51597997668534,0.3516712158184333,0.4286497262506845,-2.2104754042351384,0.8212573790197889,101244.65561659736,0.0,0.0,0.008665823544385,1.3776950803450767,-86.36008972653076,3.124096741887925e-06,375.2891533471257,58.60762922198786,21.26355498236728,0.0161220342260004,88.77514075130397,262.1607879241768,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
39,2019-02-09,Soc Trang,293.9960874046989,299.02962475480706,300.51599770845064,0.3493747300898108,0.4281537559427848,-3.010179639919638,0.6159117955488134,101323.2123728384,0.0,0.0,0.0050608743063909,0.8675758805707358,-80.06289976594077,1.1208453474076077e-06,376.1741098392906,54.0542029231959,20.98118051628157,0.01486085120567,88.41390847884162,225.46351275140844,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
40,2019-02-10,Soc Trang,293.6261559522406,299.2570791899081,300.5154701132688,0.3469647142100217,0.4276409918060053,-3.888485019351852,-0.340638171040953,101492.18525871693,0.0,0.0,0.0047924494640154,0.5324015578556527,-86.33399779810384,1.1641979474684982e-06,368.738099004492,61.215337419785534,20.63782503839173,0.0147212672752538,88.00537467691942,264.3049326769879,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
41,2019-02-11,Soc Trang,295.0242340469987,300.2238363920565,300.51656584716204,0.3447300968107527,0.4271335712990346,-5.844248548986876,-0.7592125446338372,101460.27959513546,6.90209546498052e-08,6.90209546498052e-08,0.0033469111174129,0.932182098615032,-77.84333316714779,1.4188944728262302e-06,386.2500114881924,59.3451471411424,20.27869702212384,0.0156328475884716,87.5891701968419,237.4417614909266,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
42,2019-02-12,Soc Trang,294.6705979019942,299.9778695192636,300.5176798715576,0.3425144024866164,0.4266212864266631,-5.436374384938008,-1.1643299641476086,101582.2714761969,3.885657427199582e-06,3.885657427199582e-06,0.0013075325654311,3.314007436436725,-84.35192582235172,4.732839395149056e-05,380.6735342610089,61.77923293747656,19.965421378957057,0.0143668858894292,87.15282383406094,250.1343839347707,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
43,2019-02-13,Soc Trang,294.38867137326395,299.7471663188465,300.5204171573782,0.3402091206392435,0.426094768082567,-5.352143054329506,-0.2308945378646474,101485.9184961579,5.635838349633434e-09,5.635838349633434e-09,0.0,0.0072714959438136,-81.54460042060455,0.0,382.4078221403795,64.61750779675612,19.537016167116995,0.0145152946039119,86.68161589561859,266.5173404671553,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
44,2019-02-14,Soc Trang,294.3049476780132,299.87096078619,300.5245986788144,0.3379287679794385,0.4255629123725327,-5.164898215608645,0.155506133406816,101368.18668299078,4.696531780049912e-09,4.696531780049912e-09,0.0001558887298399,0.00356936411706,-87.18215813939973,0.0,374.6945824375044,63.59647737348699,19.131297535978995,0.0143274917466447,86.21101301116063,264.8214068330093,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
45,2019-02-15,Soc Trang,293.484744009635,299.566610192861,300.5288959490646,0.3354905146487633,0.4250107700210095,-4.482468783248626,0.0768406550872502,101427.9489684357,0.0,0.0,0.0013282152959865,0.1164595401102967,-90.04312343266659,2.276011503196754e-07,368.5464804324112,62.34938519814112,18.78889025153452,0.0139609290168464,85.74767187151608,267.92744066536085,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
46,2019-02-16,Soc Trang,295.2882358901802,299.6852989860748,300.53559836652283,0.333196148457394,0.4244630977242254,-3.383530454212808,0.7547233556487484,101326.67662215208,1.835260175045412e-08,1.835260175045412e-08,0.00434104047717,0.3686145228632213,-87.58918774334683,1.397218172795785e-06,374.9377468307584,59.26550284148641,18.50256806439747,0.0152693997053806,85.30168351410443,268.6426557419617,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
47,2019-02-17,Soc Trang,295.35222881548896,299.43009013284023,300.5436075407882,0.3312173169234703,0.4239358548068843,-2.1838660636363163,1.091165112039726,101250.4370543732,1.9990606581109603e-06,1.9990606581109603e-06,0.0075276373071169,2.385037944151488,-87.52343501934426,1.1631141317441116e-05,375.3214024229546,51.47331210781385,18.40260809832226,0.0156463847530607,84.91463817199532,267.48989704992044,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
48,2019-02-18,Soc Trang,295.7401050617738,299.5655012691353,300.55143277398474,0.3295747513450033,0.4234312798197829,-1.994121556524768,1.4928501474446263,101263.30187406996,1.8840950114590469e-06,1.8840950114590469e-06,0.009377167827478,2.7175975289906384,-88.54779183933502,1.3059067523131834e-05,373.7847161706473,50.79536293283364,18.318397680459,0.0155861684682407,84.54346939594072,269.7531420536813,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
49,2019-02-19,Soc Trang,295.51361684000545,299.91443640735537,300.5583085741316,0.3275964289854705,0.4228950065932251,-2.8064695768559904,0.7820077097474647,101381.93955334697,1.505148080622499e-07,1.505148080622499e-07,0.0061407152720124,0.9539929653135684,-88.11928383049938,2.3329117907766724e-06,374.68817894996255,52.54563474930781,18.156219821444832,0.0157369341232916,84.15797108446243,270.7485437999572,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
50,2019-02-20,Soc Trang,296.0742648226484,300.38923999617253,300.56678181978674,0.3257434162991781,0.4223645488225376,-3.2789045042592315,0.268863595060527,101438.48900573431,9.126625774559616e-07,9.126625774559616e-07,0.005676932739581,1.5335694043278003,-86.44446301322452,6.288836717848915e-06,379.3650483809456,50.36915852706558,18.00651969937231,0.0162434844082124,83.77691310816418,267.2713664280886,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
51,2019-02-21,Soc Trang,295.9840204191912,300.6753032809603,300.5762194973299,0.3238786651974631,0.4218295158423813,-3.4492259240111305,0.5185803104112496,101309.30795617816,6.398121447420466e-08,6.398121447420466e-08,0.0041899386886069,0.7746378495815518,-84.5603989617673,1.4188944728262302e-06,382.7363783555224,50.42716919893476,17.82883418502146,0.0163351746647473,83.39586074917304,266.235628227278,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
52,2019-02-22,Soc Trang,294.8987883544321,299.80960462410457,300.5854608657911,0.3225051890061602,0.4213341445171187,-3.554153120419858,1.12078544384936,101229.94965235016,1.800252831318922e-06,1.800252831318922e-06,0.0044528541655307,1.5978143032575618,-69.7307479009463,9.651372600055872e-06,386.7180409955152,36.71009547724201,17.749087406031663,0.0157510095499348,83.10761517320755,206.92872529222788,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
53,2019-02-23,Soc Trang,292.99957140842685,299.12372596189493,300.594266999218,0.3207403509487659,0.4208033517859447,-3.339736147976078,0.7624817018242696,101154.75761991354,4.696531780049912e-09,4.696531780049912e-09,0.0029622470523295,0.6027023198696748,-86.85797263569914,8.905346595841267e-07,371.25382550189954,50.14039098320669,17.595608130355796,0.0140627389242118,82.75976023922077,267.3912220772981,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
54,2019-02-24,Soc Trang,293.72701751821734,299.440223115066,300.60490297840533,0.3188097946749532,0.4202535588557302,-3.000848099281048,0.7847964629751121,101145.54815752,0.0,0.0,0.0016927384875436,0.3067846772707784,-83.5499970706212,2.158598211365176e-07,377.36643869477206,46.78887843396623,17.39479633769548,0.0139813466923515,82.39568128199939,251.1458968123949,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
55,2019-02-25,Soc Trang,293.42473485536374,300.2070102353401,300.61381746552064,0.3169301223285092,0.4197027385724198,-4.51050576834843,0.9211278862162372,101164.68800784455,0.0,0.0,0.0010492232785104,0.234346095397207,-89.70159591829156,1.986994169457483e-08,372.4919202065882,48.76198756901515,17.18308581506586,0.0146559077635342,82.02296324823634,272.8178189007533,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
56,2019-02-26,Soc Trang,293.69073355976974,300.1572686569639,300.6231207260357,0.3150801420603283,0.4191500498547734,-4.832112081884751,0.0537691743894554,101125.20473512546,4.696531673263143e-08,4.696531673263143e-08,0.0006981575294637,0.1738059953813349,-91.79412011604089,1.1380057515983769e-07,372.2377107212309,49.64266953302946,16.955290546306983,0.0144925457499436,81.63500546582173,274.9427511623141,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
57,2019-02-27,Soc Trang,293.7272003230203,300.24979538126723,300.6331111325419,0.3132931741391888,0.4185999233734431,-4.629563638925162,0.2173868539493855,101001.23450520833,0.0,0.0,0.0004552926560675,0.1335738820001628,-92.22383727365836,9.934970847287416e-09,374.5015850177391,48.99060390725991,16.732476131075384,0.0146358771602262,81.2462055944983,276.11282474319376,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
58,2019-02-28,Soc Trang,293.49076815575404,300.06251113027184,300.6432940246632,0.3116692578264058,0.4180636444311031,-3.807281624429136,0.515538372273124,101076.49653633006,7.586705010655846e-08,7.586705010655846e-08,0.0011054913301728,0.0819391253131113,-91.08466753656464,4.542991214714156e-07,374.0519706637874,46.46569687644871,16.5327105349888,0.0149080578232388,80.87170288328491,275.94585883961935,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
59,2019-03-01,Soc Trang,293.7664155869256,299.72201349480787,300.6536840203947,0.3104343135564394,0.4175623899218679,-4.068009903004212,0.6334805696077142,101111.06607752206,3.7714776257708574e-06,3.7714776257708574e-06,0.0031458635240318,2.676548971089325,-86.91115853414372,3.641799206615744e-05,376.0324662489699,40.64621783267557,16.58695108284151,0.0146645236083419,80.54733388272325,266.73983537530626,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
60,2019-03-02,Soc Trang,291.94970789629065,298.82808286857914,300.6636970119132,0.3089825661507341,0.4170395977978635,-3.168586896949605,1.0195866468504733,101040.44135846416,3.4636923048415384e-08,3.4636923048415384e-08,0.0008666004442271,0.1810530997029468,-86.77276705041787,9.934970847287416e-09,372.414438435108,42.0302854810836,16.45394315333725,0.0138983499276252,80.22029511776964,275.3566336218332,105.544487281219,106.29362067441704,9.222357422604045,9.935960704508396
