province,date,precipitation,Rainf_tavg,Rainf_f_tavg,CanopInt_inst,ECanop_tavg,Lwnet_tavg,Qs_acc,LWdown_f_tavg,Tveg_tavg,SoilMoi0_10cm_inst,Qair_f_inst,SoilMoi10_40cm_inst,SWdown_f_tavg,minx,maxx,miny,maxy
Tien Giang,2023-06-03,1.935023455074905,9.317830443079774e-05,9.317830443079774e-05,0.2848234853866631,41.284052745565965,-48.42926549411902,0.0213937636928869,422.1080104841203,49.90036491243053,34.83074129169007,0.0175969581096948,100.53955337471125,231.6092255207102,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-04,13.99175273915134,0.0003199889242952,0.0003199889242952,0.4057809958913134,73.22008295025897,-33.32517996489377,0.2713551565536382,432.772883600628,29.26973108640233,38.39556973582791,0.0169186862109703,108.25368866570754,234.0926978363286,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-05,13.884609300283426,0.0001672101700385,0.0001672101700385,0.2400087304109744,24.44328303442568,-31.732254068288032,0.157237121612007,428.98943132571486,44.45743633177005,37.70994138884184,0.0182572993405414,109.95002766121809,192.29691205452156,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-06,4.895301591160359,2.368862073289418e-05,2.368862073289418e-05,0.2366708347072979,27.371430815584585,-26.755069734886447,0.0006384705936691,429.9933510403972,25.70518555158231,36.556437624486136,0.0185002985543748,108.83869807961656,166.19113819979398,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-07,7.8279405569379055,0.0001052423015986,0.0001052423015986,0.3433402238264073,31.963691951232125,-20.70350486657672,0.03001894829543,432.6453787078681,9.948233682423728,36.65652484471917,0.0185347965357953,106.94062241186778,125.24500804896682,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-08,8.74676076463738,4.704278275311331e-06,4.704278275311331e-06,0.0765100414010916,15.402619244749804,-24.041666663706096,5.415453884256669e-05,437.27328555159295,41.5656073262722,35.58012457637765,0.0176632754391924,106.80409277137692,131.4502583726876,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-09,0.1954021078885922,7.857974480653267e-10,7.857974480653267e-10,0.009591094690327,2.052837573425525,-37.733664928964735,3.4924329734733705e-07,418.8116091638283,47.21424424301342,34.141779281207654,0.0182559689977428,103.7577063546053,154.79830181223963,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-10,7.662555505588688,8.692042928623937e-05,8.692042928623937e-05,0.2182990355770579,26.762085722544697,-35.66431007784931,0.0189132740459815,429.44074243050375,53.44851082834015,34.17426742580356,0.0182219329089516,101.8899541284208,208.52678940654215,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-11,1.899789014742402,1.4851295320061236e-05,1.4851295320061236e-05,0.0974674043402821,26.206806285001072,-37.52383436618224,0.0003158702068581,430.725294759304,63.85929408756208,34.13318140209762,0.0176270052430689,102.33133953303204,246.09295421595905,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-12,7.206157069785289,6.698881157893309e-05,6.698881157893309e-05,0.2630291035934432,69.36379709121648,-32.830481907819,0.0057719659253497,427.73579483121046,18.193809759075624,34.25836765391446,0.0181402995211003,101.28857014204208,207.3810049108077,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-13,4.458224347819128,2.569412141029876e-05,2.569412141029876e-05,0.2054017717246404,24.15088476374208,-33.12708270258343,0.0006049272440691,431.4538143633131,46.51826337607832,33.57036095642516,0.018435499343557,100.51412393660983,185.41433774439645,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-14,0.0041718988559361,4.3524449762059834e-08,4.3524449762059834e-08,0.0400146983034813,10.73034648012643,-33.55688016933668,0.0,434.5687311281287,55.97550774730819,32.52669875086117,0.0180648000470695,99.2026960574984,163.6881905534631,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-15,3.144236648530109,4.96811704784116e-05,4.96811704784116e-05,0.2147908899260899,32.99143012837703,-51.28468807695631,0.0032593640100502,422.1615648191938,69.99543652961917,32.27711247676187,0.0180360351356312,97.72995754503954,271.6702833963911,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-16,2.6603043095775227,4.303595860503214e-05,4.303595860503214e-05,0.268392029225965,41.01485162952588,-38.86993225905892,0.0032058556445263,429.82001236903375,44.3356834318363,32.61859358897447,0.0182853523030339,97.33414881998225,206.2827973548969,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-17,15.825499146132628,0.0001239852589012,0.0001239852589012,0.3515181927589377,40.59102417009951,-21.093437772135797,0.0574260485327094,440.3063204213543,26.92904522088687,35.28792240733456,0.0178537195953903,99.26331260068316,131.8235321666642,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-18,3.1039772479437566,2.405878942507039e-06,2.405878942507039e-06,0.077710708939363,14.644481967575198,-45.65937789188692,2.478463320680724e-05,415.4299281589921,57.590827164744326,33.760817273531856,0.0177157295713845,100.21898677768196,224.79163032860365,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-19,0.0,1.1421522379862182e-05,1.1421522379862182e-05,0.0474064314761768,16.665225867203702,-63.79998749543124,0.0001583061683016,394.746276251512,51.98147653617459,32.73084770398034,0.0175904432274791,98.74507717536684,216.6788710748497,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-20,21.100066017938648,0.0004632786159831,0.0004632786159831,0.3919125444432492,108.50188330360564,-45.9102180889516,0.686458238237348,418.4303132702224,14.7301832620267,37.3154866503892,0.0176895853084304,106.0907392579546,273.3981488797384,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-21,2.425692489921008,8.276275978982016e-05,8.276275978982016e-05,0.3543518617211453,50.1034546475749,-30.507773986656535,0.0099908993419528,432.46463659284274,39.669662246881735,36.99560069704778,0.0173091584788386,109.15935624714363,182.4239887419624,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-22,9.537277338774366,0.0003315853333943,0.0003315853333943,0.4425550053227905,96.2462674497309,-38.63185676512535,0.2710377979195298,426.1264899967713,14.586114665265686,38.71371446638363,0.0175303905764301,110.84405720081264,244.9935407716265,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-23,1.3775372946714532,6.472802829061477e-05,6.472802829061477e-05,0.2668920228554843,39.86138090904157,-48.55248741887085,0.0088699186453595,422.4649329934881,67.31717275990317,37.67731440747298,0.0168443725740361,112.16936366799548,274.7254202401958,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-24,3.867675677638949,7.141145310189057e-05,7.141145310189057e-05,0.3046031752048327,46.79404910868066,-35.58023314204011,0.0128202724823935,432.4610432634809,49.73121127260717,36.741603191850906,0.0173492773768857,109.64889254586662,227.1858197568598,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-25,8.380484190217729,0.0001850538077055,0.0001850538077055,0.3950906618302026,59.20538266129765,-22.664391025814105,0.0913410838823483,441.5830753135459,26.12614216432582,38.00144762654244,0.0178368885581825,110.3280757419999,180.6341333888879,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-26,6.108866619884448,8.884744133002844e-05,8.884744133002844e-05,0.3488093683619715,56.57084957740082,-40.65831614484332,0.0141964085704763,421.0770772771869,34.07977939734498,38.194463447863896,0.0175063914518556,113.18093567427437,215.4126471451747,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-27,15.945054821753065,0.0004819547453593,0.0004819547453593,0.4072118740489791,59.99345984142512,-32.349798986326135,0.733410841268211,433.8442965453107,22.070223118845327,40.39484664419616,0.0174630129920173,116.7613267909662,192.51729526009075,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-28,5.619876241095131,0.0001497495025107,0.0001497495025107,0.3257290433671615,29.761187947531933,-37.651790747681375,0.0981335183247767,419.4099364097515,40.986899574643935,40.4066717793972,0.0177363942076947,120.59725780731308,171.9796157854678,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-29,10.258738501390992,0.0001693499589713,0.0001693499589713,0.1251468274208941,16.85788578259931,-48.18320755075936,0.2752589288496166,415.2080664673562,69.56937105136646,39.38751314405235,0.0187063223733301,118.15326653370616,260.2700565147178,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-06-30,13.423387233050857,0.0002170567529433,0.0002170567529433,0.3050453951875045,39.578178143751074,-39.87278564595233,0.2381780336375702,422.2963062503979,48.43813881302324,40.00955347631807,0.0186474904248857,118.96593507315976,235.4231064144752,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-01,22.550263457514827,0.0003965026332413,0.0003965026332413,0.4034029442786614,71.4984533245544,-28.16149832400232,0.6047775133039122,430.92129697788585,20.667168128199016,41.4664886483491,0.0186863812846722,123.00270271523314,215.3336682391805,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-02,6.554286819284774,0.0001136357251019,0.0001136357251019,0.4083394875383488,46.80377388222533,-19.167222883426543,0.1108184793153051,432.0785916098616,5.353263962948835,40.81740255211508,0.018476941339819,123.05097195821811,133.87278688939264,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-03,14.503941551332169,0.0002049886350926,0.0002049886350926,0.3613754443225817,40.393379933065255,-19.94135066821772,0.2512886001792442,437.15015447792,23.877045689139848,40.41421215692415,0.0184639231740942,120.87723201978191,147.31308201000493,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-04,2.889324135237729,3.775136783895143e-05,3.775136783895143e-05,0.1335791606321601,17.615409260440067,-31.93221231222985,0.0267041646794126,428.29047813904026,42.00172258672392,39.92448317824198,0.017688830182546,121.1215010388766,159.45581536076537,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-05,10.776449207077896,0.0002593510077348,0.0002593510077348,0.280539582699225,24.786209197482904,-43.91517290996867,0.4542439782404371,421.4494964635136,63.51479935562791,40.037234713784194,0.0176509592196404,119.73559020534243,241.9812935950176,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-06,2.4931128290507893,6.217048896605849e-05,6.217048896605849e-05,0.2195951689351285,47.20490538449449,-43.530328450852416,0.0325215684512372,417.12227885520497,30.690007803187523,40.10867384176732,0.0181343746376988,121.53423621962594,220.61699892339385,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-07,1.029562367816006,3.834586667929768e-05,3.834586667929768e-05,0.102204600060673,16.064698620086777,-53.730249251697614,0.0524419078189224,411.020075592645,71.09495731837814,38.89302326331176,0.0183106168445386,118.49193123583188,270.83470976255546,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-08,8.803673376067877,7.323413750924368e-05,7.323413750924368e-05,0.320297145177377,37.31345045913501,-38.52490809466148,0.0153822588123927,416.7108472617597,22.017562354402017,39.02564978016685,0.0186484303104239,117.58807205182433,154.1303753925008,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-09,7.646722442103258,9.283239170093072e-05,9.283239170093072e-05,0.2980403055689526,30.433560947600284,-44.58399499309216,0.1029388448418626,411.4891271802128,43.263090548887234,39.17815808617056,0.0180690700689176,117.98002643163323,209.69635535563245,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-10,0.8320812506081328,7.1734576102623365e-06,7.1734576102623365e-06,0.1015536973602003,18.531547004602007,-52.45726446611362,0.0002267811466626,407.3656104979331,58.09735125629393,38.57827070456029,0.0178647559977486,117.52300767820844,232.99202622579057,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-11,9.02232242228015,0.0002407956963039,0.0002407956963039,0.3988128614647702,57.44927061034304,-38.20271676966142,0.3056271901230595,422.0314226960969,26.22368025986588,40.386363166036375,0.0180500423203941,120.10515995047838,209.58718552328517,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-12,10.083418617081286,0.0001487341698681,0.0001487341698681,0.3346191859599181,57.19588390523536,-28.91747736459006,0.0950674196002935,436.3656563275906,37.504719262350704,40.21288207634781,0.0179893966000939,120.82480354886394,225.07403527149916,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-13,16.41100329385337,0.0004946721804925,0.0004946721804925,0.2001385336115141,67.0487503833349,-24.378173683797105,2.030411860995576,437.2531221010077,22.4672675171609,41.83441738976866,0.018499570112671,126.1691328499453,206.22337499403145,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-14,8.376320410194825,0.0001068712765744,0.0001068712765744,0.3008768984547039,38.21177120230944,-23.735419271156037,0.1025683876968339,433.5181712460324,42.5890428523107,40.180674751645896,0.0184860805394312,121.51342879129928,185.24559193301397,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-15,3.036675242875934,3.275189139031545e-05,3.275189139031545e-05,0.2234564838070114,33.32811632034249,-16.51731141038213,0.0026674738421611,442.4306889668333,45.63220270798564,39.56524798978332,0.0181443889791252,120.40107767906676,144.25621954637023,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-16,19.746903363872253,0.0003227771574463,0.0003227771574463,0.4079368490903564,94.16251606880162,-15.159082231754748,0.5069715827183063,439.5530131543196,6.529614432449252,41.23294658016964,0.0181649221287339,122.92892683426632,144.17365986976134,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-17,18.174775297214712,5.9579349966978e-05,5.9579349966978e-05,0.3249678348946766,44.4463820340886,-17.42882701709468,0.0045529103142532,429.653937698382,18.03497512015808,40.63322774245381,0.0179118180562925,123.27944504867746,137.32262929576655,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-18,0.6339937971303922,2.084409241982055e-05,2.084409241982055e-05,0.1230257562425625,24.39738549508926,-19.339033355535257,0.001456782567923,434.34180898966144,31.375528090213862,39.614010461134455,0.0188387511439005,120.62671431340496,134.12848445728022,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-19,14.068068833963173,0.0001889862753193,0.0001889862753193,0.3763792141491376,74.40869183701325,-21.54980066186197,0.2745641959832202,428.34160016274143,5.468414021176703,40.722049881887365,0.0181793489203949,122.5055305827344,169.56956970428004,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-20,0.6269193223071191,2.7494281042111825e-05,2.7494281042111825e-05,0.1514423758971122,31.20735165792516,-32.4189544406842,0.0007919615851655,413.24931752889904,24.5602139305319,39.59196828324803,0.0178830017410522,120.42965582779873,140.8981504784474,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-21,17.103984165736357,0.0001912914726114,0.0001912914726114,0.4149237497860394,45.20092848932091,-23.36558748762599,0.247391338234635,425.4680662854588,11.445633003819948,40.62698474835183,0.0184846877145371,121.73142877474376,138.9872400996571,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-22,9.825733752316076,6.008215807673058e-05,6.008215807673058e-05,0.3642953941999686,35.683629032619066,-24.217409953249486,0.0130727894409593,425.9379418476357,17.9929090950625,40.34169481519493,0.0185465335789569,122.19027424857836,145.9916456619991,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-23,21.189770094987107,0.0001193610149678,0.0001193610149678,0.4505766877715885,71.62805753092826,-31.757497498819795,0.0690244006316098,419.18919011960907,6.969796195331358,40.52567252180212,0.0183652234269139,122.30066447319058,190.01951647082365,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
Tien Giang,2023-07-24,17.29992256039496,0.0001984045553183,0.0001984045553183,0.2371204915229877,49.884357510123735,-30.135657913332352,0.3985030349599884,420.4656651666751,15.27656882189483,41.03250857476444,0.0183566021380622,123.49788232343715,166.7055839387585,105.81575220542813,106.78444735953131,10.201914891785597,10.587390759284457
