CLOUDY_PIXEL_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,WATER_PERCENTAGE,SNOW_ICE_PERCENTAGE,product_id,time,province,date,rainfall_3_days
22.937,0.188934,0.904028,26.081059198,1.156303,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWT_20190317T083236,1552811556000,An Giang,2019-03-17 08:32:36,0.14471172382399927
22.937,0.188934,0.904028,26.081059198,1.156303,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWT_20190317T083236,1552811556000,Dong Thap,2019-03-17 08:32:36,0.929508854118222
22.937,0.188934,0.904028,26.081059198,1.156303,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWT_20190317T083236,1552811556000,Long An,2019-03-17 08:32:36,0.9093560652200855
25.738078,0.065825,0.767845,26.8700182549,0.986158,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVT_20190317T083236,1552811556000,An Giang,2019-03-17 08:32:36,0.14471172382399927
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Soc Trang,2019-03-17 08:32:36,0.005691338866120316
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Tra Vinh,2019-03-17 08:32:36,0.0187138383968629
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Vinh Long,2019-03-17 08:32:36,0.01507353222838075
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Ben Tre,2019-03-17 08:32:36,0.0088061388354053
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Dong Thap,2019-03-17 08:32:36,0.929508854118222
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Long An,2019-03-17 08:32:36,0.9093560652200855
5.424902,0.0,31.036144,24.823360509,3.160185,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXS_20190317T083236,1552811556000,Tien Giang,2019-03-17 08:32:36,0.2103242294538028
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Soc Trang,2019-03-17 08:32:36,0.005691338866120316
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Tra Vinh,2019-03-17 08:32:36,0.0187138383968629
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Vinh Long,2019-03-17 08:32:36,0.01507353222838075
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Can Tho city,2019-03-17 08:32:36,0.0
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Hau Giang,2019-03-17 08:32:36,0.0
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,An Giang,2019-03-17 08:32:36,0.14471172382399927
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Dong Thap,2019-03-17 08:32:36,0.929508854118222
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Long An,2019-03-17 08:32:36,0.9093560652200855
40.015415,0.003965,10.146658,25.6175493825,2.020498,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWS_20190317T083236,1552811556000,Tien Giang,2019-03-17 08:32:36,0.2103242294538028
38.765152,0.004151,0.166101,26.4173745267,31.988466,0.123473,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVS_20190317T083236,1552811556000,An Giang,2019-03-17 08:32:36,0.14471172382399927
38.765152,0.004151,0.166101,26.4173745267,31.988466,0.123473,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVS_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
39.100708,0.011775,1.20887,27.2216582713,47.73325,0.703522,S2B_MSIL2A_20190317T031539_N0211_R118_T48PUS_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
23.950028,3.7e-05,23.709425,24.3709562573,29.259118,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXR_20190317T083236,1552811556000,Soc Trang,2019-03-17 08:32:36,0.005691338866120316
23.950028,3.7e-05,23.709425,24.3709562573,29.259118,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXR_20190317T083236,1552811556000,Tra Vinh,2019-03-17 08:32:36,0.0187138383968629
23.950028,3.7e-05,23.709425,24.3709562573,29.259118,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXR_20190317T083236,1552811556000,Vinh Long,2019-03-17 08:32:36,0.01507353222838075
23.950028,3.7e-05,23.709425,24.3709562573,29.259118,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PXR_20190317T083236,1552811556000,Ben Tre,2019-03-17 08:32:36,0.0088061388354053
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Soc Trang,2019-03-17 08:32:36,0.005691338866120316
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Tra Vinh,2019-03-17 08:32:36,0.0187138383968629
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Vinh Long,2019-03-17 08:32:36,0.01507353222838075
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Bac Lieu,2019-03-17 08:32:36,0.0
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Ca Mau,2019-03-17 08:32:36,3.30990488937e-05
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Can Tho city,2019-03-17 08:32:36,0.0
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Hau Giang,2019-03-17 08:32:36,0.0
46.132318,0.000246,9.92498,25.1763226808,14.138752,0.10339,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWR_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
31.976739,0.023709,0.783806,25.9867915653,58.401799,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVR_20190317T083236,1552811556000,Ca Mau,2019-03-17 08:32:36,3.30990488937e-05
31.976739,0.023709,0.783806,25.9867915653,58.401799,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVR_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
24.559111,4.025497,0.045096,26.8012101913,75.337166,0.0,S2B_MSIL2A_20190317T031539_N0211_R118_T48PUR_20190317T083236,1552811556000,Kien Giang,2019-03-17 08:32:36,0.38881663373157216
18.427554,1.668246,1.135132,24.7580772939,74.479616,0.032117,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWQ_20190317T083236,1552811556000,Bac Lieu,2019-03-17 08:32:36,0.0
18.427554,1.668246,1.135132,24.7580772939,74.479616,0.032117,S2B_MSIL2A_20190317T031539_N0211_R118_T48PWQ_20190317T083236,1552811556000,Ca Mau,2019-03-17 08:32:36,3.30990488937e-05
25.589123,0.00082,1.021271,25.5788801242,66.233116,0.005929,S2B_MSIL2A_20190317T031539_N0211_R118_T48PVQ_20190317T083236,1552811556000,Ca Mau,2019-03-17 08:32:36,3.30990488937e-05
13.756367,0.172743,28.068215,26.553789973,25.788996,0.047641,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXS_20190319T084648,1552985208000,Tra Vinh,2019-03-19 08:46:48,0.0
13.756367,0.172743,28.068215,26.553789973,25.788996,0.047641,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXS_20190319T084648,1552985208000,Ben Tre,2019-03-19 08:46:48,0.0
13.756367,0.172743,28.068215,26.553789973,25.788996,0.047641,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXS_20190319T084648,1552985208000,Long An,2019-03-19 08:46:48,0.1653236520820517
13.756367,0.172743,28.068215,26.553789973,25.788996,0.047641,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXS_20190319T084648,1552985208000,Tien Giang,2019-03-19 08:46:48,0.10642123428057947
13.049148,10.303448,5.599185,26.1578450236,72.614706,4.4e-05,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXR_20190319T084648,1552985208000,Soc Trang,2019-03-19 08:46:48,0.0036729444401367504
13.049148,10.303448,5.599185,26.1578450236,72.614706,4.4e-05,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXR_20190319T084648,1552985208000,Tra Vinh,2019-03-19 08:46:48,0.0
13.049148,10.303448,5.599185,26.1578450236,72.614706,4.4e-05,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXR_20190319T084648,1552985208000,Vinh Long,2019-03-19 08:46:48,0.00029913084002903336
13.049148,10.303448,5.599185,26.1578450236,72.614706,4.4e-05,S2A_MSIL2A_20190319T030541_N0211_R075_T48PXR_20190319T084648,1552985208000,Ben Tre,2019-03-19 08:46:48,0.0
15.686063,7.020244,11.986978,24.2658155517,64.660537,0.021841,S2B_MSIL2A_20190320T032539_N0211_R018_T48PUS_20190320T091316,1553073196000,Kien Giang,2019-03-20 09:13:16,1.1602207774934603
19.044033,16.214763,0.140916,23.8423140698,80.778754,0.0,S2B_MSIL2A_20190320T032539_N0211_R018_T48PUR_20190320T091316,1553073196000,Kien Giang,2019-03-20 09:13:16,1.1602207774934603
48.190572,1.186139,4.699806,24.0156322862,0.349072,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXT_20190322T085533,1553244933000,Dong Thap,2019-03-22 08:55:33,0.038489900028396314
48.190572,1.186139,4.699806,24.0156322862,0.349072,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXT_20190322T085533,1553244933000,Long An,2019-03-22 08:55:33,0.011578666969245052
23.890479,0.50109,13.935561,24.8237532475,2.364053,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWT_20190322T085533,1553244933000,An Giang,2019-03-22 08:55:33,0.8388830708537917
23.890479,0.50109,13.935561,24.8237532475,2.364053,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWT_20190322T085533,1553244933000,Dong Thap,2019-03-22 08:55:33,0.038489900028396314
23.890479,0.50109,13.935561,24.8237532475,2.364053,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWT_20190322T085533,1553244933000,Long An,2019-03-22 08:55:33,0.011578666969245052
4.762231,2.866724,18.427177,25.6368972524,1.296591,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVT_20190322T085533,1553244933000,An Giang,2019-03-22 08:55:33,0.8388830708537917
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Soc Trang,2019-03-22 08:55:33,0.0920189829694938
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Tra Vinh,2019-03-22 08:55:33,0.0
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Vinh Long,2019-03-22 08:55:33,0.00029913084002903336
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Ben Tre,2019-03-22 08:55:33,0.0
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Dong Thap,2019-03-22 08:55:33,0.038489900028396314
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Long An,2019-03-22 08:55:33,0.011578666969245052
47.618544,0.149256,8.420578,23.5928508718,1.947652,0.287432,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXS_20190322T085533,1553244933000,Tien Giang,2019-03-22 08:55:33,0.0
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Soc Trang,2019-03-22 08:55:33,0.0920189829694938
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Tra Vinh,2019-03-22 08:55:33,0.0
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Vinh Long,2019-03-22 08:55:33,0.00029913084002903336
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Can Tho city,2019-03-22 08:55:33,0.22103161657100265
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Hau Giang,2019-03-22 08:55:33,0.274018528826303
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,An Giang,2019-03-22 08:55:33,0.8388830708537917
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Dong Thap,2019-03-22 08:55:33,0.038489900028396314
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Long An,2019-03-22 08:55:33,0.011578666969245052
30.158055,0.446007,10.775158,24.4118807203,3.616979,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWS_20190322T085533,1553244933000,Tien Giang,2019-03-22 08:55:33,0.0
11.012698,4.282056,12.454305,25.2353602684,39.765909,0.021413,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVS_20190322T085533,1553244933000,An Giang,2019-03-22 08:55:33,0.8388830708537917
11.012698,4.282056,12.454305,25.2353602684,39.765909,0.021413,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVS_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
12.578202,9.750217,25.64413,26.0621692796,53.899705,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PUS_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
47.195651,3.725007,10.465853,23.1957108798,22.773744,0.144047,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXR_20190322T085533,1553244933000,Soc Trang,2019-03-22 08:55:33,0.0920189829694938
47.195651,3.725007,10.465853,23.1957108798,22.773744,0.144047,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXR_20190322T085533,1553244933000,Tra Vinh,2019-03-22 08:55:33,0.0
47.195651,3.725007,10.465853,23.1957108798,22.773744,0.144047,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXR_20190322T085533,1553244933000,Vinh Long,2019-03-22 08:55:33,0.00029913084002903336
47.195651,3.725007,10.465853,23.1957108798,22.773744,0.144047,S2A_MSIL2A_20190322T031541_N0211_R118_T48PXR_20190322T085533,1553244933000,Ben Tre,2019-03-22 08:55:33,0.0
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Soc Trang,2019-03-22 08:55:33,0.0920189829694938
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Tra Vinh,2019-03-22 08:55:33,0.0
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Vinh Long,2019-03-22 08:55:33,0.00029913084002903336
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Bac Lieu,2019-03-22 08:55:33,0.9092563770822011
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Ca Mau,2019-03-22 08:55:33,0.5206418216877148
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Can Tho city,2019-03-22 08:55:33,0.22103161657100265
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Hau Giang,2019-03-22 08:55:33,0.274018528826303
38.993975,2.691351,7.026742,24.0252163083,14.191048,0.632702,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWR_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
20.573439,12.7894,2.192319,24.8586028195,64.596903,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVR_20190322T085533,1553244933000,Ca Mau,2019-03-22 08:55:33,0.5206418216877148
20.573439,12.7894,2.192319,24.8586028195,64.596903,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVR_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
17.367975,17.353524,0.051653,25.6947867327,82.578295,0.0,S2A_MSIL2A_20190322T031541_N0211_R118_T48PUR_20190322T085533,1553244933000,Kien Giang,2019-03-22 08:55:33,1.3128614230697304
18.41334,10.199814,0.979675,23.664646388,76.134932,0.097773,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWQ_20190322T085533,1553244933000,Bac Lieu,2019-03-22 08:55:33,0.9092563770822011
18.41334,10.199814,0.979675,23.664646388,76.134932,0.097773,S2A_MSIL2A_20190322T031541_N0211_R118_T48PWQ_20190322T085533,1553244933000,Ca Mau,2019-03-22 08:55:33,0.5206418216877148
18.500429,15.254435,2.568472,24.5074281402,71.726024,0.003003,S2A_MSIL2A_20190322T031541_N0211_R118_T48PVQ_20190322T085533,1553244933000,Ca Mau,2019-03-22 08:55:33,0.5206418216877148
37.820205,4.860178,16.544776,25.4116081897,18.266441,0.122147,S2B_MSIL2A_20190324T030539_N0211_R075_T48PXS_20190324T071519,1553411719000,Tra Vinh,2019-03-24 07:15:19,0.0
37.820205,4.860178,16.544776,25.4116081897,18.266441,0.122147,S2B_MSIL2A_20190324T030539_N0211_R075_T48PXS_20190324T071519,1553411719000,Ben Tre,2019-03-24 07:15:19,0.0
37.820205,4.860178,16.544776,25.4116081897,18.266441,0.122147,S2B_MSIL2A_20190324T030539_N0211_R075_T48PXS_20190324T071519,1553411719000,Long An,2019-03-24 07:15:19,0.0021162375496145
37.820205,4.860178,16.544776,25.4116081897,18.266441,0.122147,S2B_MSIL2A_20190324T030539_N0211_R075_T48PXS_20190324T071519,1553411719000,Tien Giang,2019-03-24 07:15:19,0.0
16.073866,12.465369,53.762347,22.81470203,0.846641,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PXT_20190327T091421,1553678061000,Dong Thap,2019-03-27 09:14:21,0.07429696003841692
16.073866,12.465369,53.762347,22.81470203,0.846641,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PXT_20190327T091421,1553678061000,Long An,2019-03-27 09:14:21,0.17529814281437905
24.77597,12.898058,15.879153,23.6465112151,0.671952,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWT_20190327T091421,1553678061000,An Giang,2019-03-27 09:14:21,0.19575857212219808
24.77597,12.898058,15.879153,23.6465112151,0.671952,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWT_20190327T091421,1553678061000,Dong Thap,2019-03-27 09:14:21,0.07429696003841692
24.77597,12.898058,15.879153,23.6465112151,0.671952,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWT_20190327T091421,1553678061000,Long An,2019-03-27 09:14:21,0.17529814281437905
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Soc Trang,2019-03-27 09:14:21,0.06781340724332642
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Tra Vinh,2019-03-27 09:14:21,0.0
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Vinh Long,2019-03-27 09:14:21,0.0306597224783425
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Can Tho city,2019-03-27 09:14:21,0.9633322754728909
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Hau Giang,2019-03-27 09:14:21,0.1941296069323645
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,An Giang,2019-03-27 09:14:21,0.19575857212219808
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Dong Thap,2019-03-27 09:14:21,0.07429696003841692
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Kien Giang,2019-03-27 09:14:21,0.6870483905201094
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Long An,2019-03-27 09:14:21,0.17529814281437905
42.079426,14.804615,27.759761,23.2924923563,1.989283,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWS_20190327T091421,1553678061000,Tien Giang,2019-03-27 09:14:21,0.0
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Soc Trang,2019-03-27 09:14:21,0.06781340724332642
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Tra Vinh,2019-03-27 09:14:21,0.0
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Vinh Long,2019-03-27 09:14:21,0.0306597224783425
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Bac Lieu,2019-03-27 09:14:21,0.600518884177478
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Ca Mau,2019-03-27 09:14:21,0.9978681047278485
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Can Tho city,2019-03-27 09:14:21,0.9633322754728909
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Hau Giang,2019-03-27 09:14:21,0.1941296069323645
44.935551,12.938662,13.587366,22.9668518145,8.875274,0.002969,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWR_20190327T091421,1553678061000,Kien Giang,2019-03-27 09:14:21,0.6870483905201094
25.31786,17.064562,5.994605,23.8205184594,52.586234,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PVR_20190327T091421,1553678061000,Ca Mau,2019-03-27 09:14:21,0.9978681047278485
25.31786,17.064562,5.994605,23.8205184594,52.586234,0.0,S2B_MSIL2A_20190327T031729_N0211_R118_T48PVR_20190327T091421,1553678061000,Kien Giang,2019-03-27 09:14:21,0.6870483905201094
21.015982,2.738385,1.439129,22.6704219634,72.153401,0.01417,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWQ_20190327T091421,1553678061000,Bac Lieu,2019-03-27 09:14:21,0.600518884177478
21.015982,2.738385,1.439129,22.6704219634,72.153401,0.01417,S2B_MSIL2A_20190327T031729_N0211_R118_T48PWQ_20190327T091421,1553678061000,Ca Mau,2019-03-27 09:14:21,0.9978681047278485
29.685504,2.242703,17.540509,24.3885248482,24.227986,0.060893,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXS_20190329T082826,1553848106000,Tra Vinh,2019-03-29 08:28:26,0.0
29.685504,2.242703,17.540509,24.3885248482,24.227986,0.060893,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXS_20190329T082826,1553848106000,Ben Tre,2019-03-29 08:28:26,0.0
29.685504,2.242703,17.540509,24.3885248482,24.227986,0.060893,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXS_20190329T082826,1553848106000,Long An,2019-03-29 08:28:26,0.4557965540143063
29.685504,2.242703,17.540509,24.3885248482,24.227986,0.060893,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXS_20190329T082826,1553848106000,Tien Giang,2019-03-29 08:28:26,0.0
22.962068,16.251872,4.521265,24.1095938653,64.59651,0.000666,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXR_20190329T082826,1553848106000,Soc Trang,2019-03-29 08:28:26,0.12785018536252943
22.962068,16.251872,4.521265,24.1095938653,64.59651,0.000666,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXR_20190329T082826,1553848106000,Tra Vinh,2019-03-29 08:28:26,0.0
22.962068,16.251872,4.521265,24.1095938653,64.59651,0.000666,S2A_MSIL2A_20190329T030541_N0211_R075_T48PXR_20190329T082826,1553848106000,Vinh Long,2019-03-29 08:28:26,0.0306597224783425
