VV_mean,VH_mean,RVI_mean,Total_Backscatter_mean,Diff_Backscatter_mean,VV_VH_ratio_mean,DPSVI_mean,angle_mean,province,time,date,rainfall_3_days
-9.222142538201826,-16.360197832682736,2.5927802127888944,-25.582340370884527,7.138055294480928,0.5564363886692536,-12.791170185442263,38.755908225795295,Dong Thap,1672872359000,2023-01-04 22:45:59,1.5227343413411607
-9.222142538201826,-16.360197832682736,2.5927802127888944,-25.582340370884527,7.138055294480928,0.5564363886692536,-12.791170185442263,38.755908225795295,Kien Giang,1672872359000,2023-01-04 22:45:59,1.33776631190515
-9.222142538201826,-16.360197832682736,2.5927802127888944,-25.582340370884527,7.138055294480928,0.5564363886692536,-12.791170185442263,38.755908225795295,Long An,1672872359000,2023-01-04 22:45:59,2.1732860880541947
-9.222142538201826,-16.360197832682736,2.5927802127888944,-25.582340370884527,7.138055294480928,0.5564363886692536,-12.791170185442263,38.755908225795295,Tien Giang,1672872359000,2023-01-04 22:45:59,1.7201133759004845
-10.347907276251432,-17.364640487099983,2.418758664813492,-27.71254776335139,7.016733210848592,0.5887815516333798,-13.856273881675696,41.01063206609862,Soc Trang,1672872384000,2023-01-04 22:46:24,2.4761269935495758
-10.347907276251432,-17.364640487099983,2.418758664813492,-27.71254776335139,7.016733210848592,0.5887815516333798,-13.856273881675696,41.01063206609862,Bac Lieu,1672872384000,2023-01-04 22:46:24,2.5660642540807252
-10.347907276251432,-17.364640487099983,2.418758664813492,-27.71254776335139,7.016733210848592,0.5887815516333798,-13.856273881675696,41.01063206609862,Ca Mau,1672872384000,2023-01-04 22:46:24,1.8530602748781682
-10.347907276251432,-17.364640487099983,2.418758664813492,-27.71254776335139,7.016733210848592,0.5887815516333798,-13.856273881675696,41.01063206609862,Kien Giang,1672872384000,2023-01-04 22:46:24,1.33776631190515
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Soc Trang,1672917077000,2023-01-05 11:11:17,2.518385011910183
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Tra Vinh,1672917077000,2023-01-05 11:11:17,2.085263667598542
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Vinh Long,1672917077000,2023-01-05 11:11:17,2.2151456820947835
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Bac Lieu,1672917077000,2023-01-05 11:11:17,2.6697512564321744
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Ca Mau,1672917077000,2023-01-05 11:11:17,2.563884867960344
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Can Tho city,1672917077000,2023-01-05 11:11:17,1.2724880722687484
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Hau Giang,1672917077000,2023-01-05 11:11:17,2.2343534894164327
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Ben Tre,1672917077000,2023-01-05 11:11:17,1.8096863820627427
-9.866304735783407,-17.41968707826754,2.5788513942925415,-27.285991814050725,7.553382342484044,0.5627328693334811,-13.642995907025362,38.5693156549522,Kien Giang,1672917077000,2023-01-05 11:11:17,1.3239417433839227
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Soc Trang,1672917106000,2023-01-05 11:11:46,2.518385011910183
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Tra Vinh,1672917106000,2023-01-05 11:11:46,2.085263667598542
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Vinh Long,1672917106000,2023-01-05 11:11:46,2.2151456820947835
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Bac Lieu,1672917106000,2023-01-05 11:11:46,2.6697512564321744
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Ca Mau,1672917106000,2023-01-05 11:11:46,2.563884867960344
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Can Tho city,1672917106000,2023-01-05 11:11:46,1.2724880722687484
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Hau Giang,1672917106000,2023-01-05 11:11:46,2.2343534894164327
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,An Giang,1672917106000,2023-01-05 11:11:46,0.9037082683060884
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Ben Tre,1672917106000,2023-01-05 11:11:46,1.8096863820627427
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Dong Thap,1672917106000,2023-01-05 11:11:46,1.4918253189711468
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Kien Giang,1672917106000,2023-01-05 11:11:46,1.3239417433839227
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Long An,1672917106000,2023-01-05 11:11:46,2.1864769986450705
-9.206665611367692,-16.56471863859841,2.6136924577292717,-25.771384249966147,7.358053027230766,0.5491218735975968,-12.885692124983073,40.32537247345121,Tien Giang,1672917106000,2023-01-05 11:11:46,1.8011880910462266
-8.895280845026193,-15.125400719781084,2.562698503498587,-24.020681564807088,6.230119874754883,0.5778697876427404,-12.010340782403544,33.14024386903973,An Giang,1673304846000,2023-01-09 22:54:06,2.7806645301669963
-8.895280845026193,-15.125400719781084,2.562698503498587,-24.020681564807088,6.230119874754883,0.5778697876427404,-12.010340782403544,33.14024386903973,Kien Giang,1673304846000,2023-01-09 22:54:06,3.94445190987232
-9.866041144261507,-16.122671869057786,2.5006950250968236,-25.988713013319284,6.256630724796279,0.6046272368930006,-12.994356506659642,45.92405819902166,Ca Mau,1673349557000,2023-01-10 11:19:17,1.5902071062915395
-8.275713738172689,-14.798953699156836,2.576211812266395,-23.07466743732946,6.52323996098414,0.5473080768337268,-11.53733371866473,44.85971207040281,Ca Mau,1673349582000,2023-01-10 11:19:42,1.5902071062915395
-8.275713738172689,-14.798953699156836,2.576211812266395,-23.07466743732946,6.52323996098414,0.5473080768337268,-11.53733371866473,44.85971207040281,An Giang,1673349582000,2023-01-10 11:19:42,2.6570134595919024
-8.275713738172689,-14.798953699156836,2.576211812266395,-23.07466743732946,6.52323996098414,0.5473080768337268,-11.53733371866473,44.85971207040281,Kien Giang,1673349582000,2023-01-10 11:19:42,3.852247273852649
-8.24796543936655,-14.445511639069789,2.5591938701628054,-22.693477078436313,6.197546199703228,0.5655230606595805,-11.346738539218157,43.69131157518455,Kien Giang,1673349607000,2023-01-10 11:20:07,3.852247273852649
-10.539272028666216,-17.56502704209902,2.526775099426697,-28.104299070765123,7.025755013432875,0.5905234532452602,-14.052149535382561,45.63870866679102,Ben Tre,1673476652000,2023-01-11 22:37:32,0.9466070140119781
-10.539272028666216,-17.56502704209902,2.526775099426697,-28.104299070765123,7.025755013432875,0.5905234532452602,-14.052149535382561,45.63870866679102,Long An,1673476652000,2023-01-11 22:37:32,1.7495089232038321
-10.539272028666216,-17.56502704209902,2.526775099426697,-28.104299070765123,7.025755013432875,0.5905234532452602,-14.052149535382561,45.63870866679102,Tien Giang,1673476652000,2023-01-11 22:37:32,1.0487343196587076
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Soc Trang,1673521411000,2023-01-12 11:03:31,0.1184319785758568
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Tra Vinh,1673521411000,2023-01-12 11:03:31,0.28562438375617133
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Vinh Long,1673521411000,2023-01-12 11:03:31,0.4954566359095478
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Ben Tre,1673521411000,2023-01-12 11:03:31,0.5896888043001938
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Long An,1673521411000,2023-01-12 11:03:31,1.4251945419058478
-8.367368916151028,-15.65654266349142,2.642819066098283,-24.02391157964249,7.289173747340414,0.5247046850948407,-12.011955789821245,31.802268697481598,Tien Giang,1673521411000,2023-01-12 11:03:31,0.8991409137989089
-8.881039485256274,-15.961183859655803,2.5867975384548654,-24.842223344912075,7.080144374399564,0.5530351146363509,-12.421111672456037,38.11436898127873,An Giang,1673909133000,2023-01-16 22:45:33,0.11734367065888605
-8.881039485256274,-15.961183859655803,2.5867975384548654,-24.842223344912075,7.080144374399564,0.5530351146363509,-12.421111672456037,38.11436898127873,Dong Thap,1673909133000,2023-01-16 22:45:33,0.0254279243754246
-8.881039485256274,-15.961183859655803,2.5867975384548654,-24.842223344912075,7.080144374399564,0.5530351146363509,-12.421111672456037,38.11436898127873,Kien Giang,1673909133000,2023-01-16 22:45:33,0.04148266328937763
-8.881039485256274,-15.961183859655803,2.5867975384548654,-24.842223344912075,7.080144374399564,0.5530351146363509,-12.421111672456037,38.11436898127873,Long An,1673909133000,2023-01-16 22:45:33,0.08135376427021825
-8.881039485256274,-15.961183859655803,2.5867975384548654,-24.842223344912075,7.080144374399564,0.5530351146363509,-12.421111672456037,38.11436898127873,Tien Giang,1673909133000,2023-01-16 22:45:33,0.04476324717243732
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Soc Trang,1673909158000,2023-01-16 22:45:58,0.025464824927472915
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Tra Vinh,1673909158000,2023-01-16 22:45:58,0.008234671749067116
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Vinh Long,1673909158000,2023-01-16 22:45:58,0.0041689982804044
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Bac Lieu,1673909158000,2023-01-16 22:45:58,0.0
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Ca Mau,1673909158000,2023-01-16 22:45:58,0.025971297243011632
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Can Tho city,1673909158000,2023-01-16 22:45:58,0.0062760719507008325
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Hau Giang,1673909158000,2023-01-16 22:45:58,0.008296247303701815
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,An Giang,1673909158000,2023-01-16 22:45:58,0.11734367065888605
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Ben Tre,1673909158000,2023-01-16 22:45:58,0.027657415366076066
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Dong Thap,1673909158000,2023-01-16 22:45:58,0.0254279243754246
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Kien Giang,1673909158000,2023-01-16 22:45:58,0.04148266328937763
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Long An,1673909158000,2023-01-16 22:45:58,0.08135376427021825
-9.176644487065289,-16.11520034855632,2.5851207932279565,-25.291844835621724,6.93855586149105,0.5583347435050715,-12.645922417810862,38.76479639915124,Tien Giang,1673909158000,2023-01-16 22:45:58,0.04476324717243732
-9.858268274365683,-17.094346553436804,2.567740412194944,-26.95261482780257,7.236078279071244,0.5725871799708744,-13.476307413901285,41.01886267933989,Soc Trang,1673909183000,2023-01-16 22:46:23,0.025464824927472915
-9.858268274365683,-17.094346553436804,2.567740412194944,-26.95261482780257,7.236078279071244,0.5725871799708744,-13.476307413901285,41.01886267933989,Bac Lieu,1673909183000,2023-01-16 22:46:23,0.0
-9.858268274365683,-17.094346553436804,2.567740412194944,-26.95261482780257,7.236078279071244,0.5725871799708744,-13.476307413901285,41.01886267933989,Ca Mau,1673909183000,2023-01-16 22:46:23,0.025971297243011632
-9.858268274365683,-17.094346553436804,2.567740412194944,-26.95261482780257,7.236078279071244,0.5725871799708744,-13.476307413901285,41.01886267933989,Kien Giang,1673909183000,2023-01-16 22:46:23,0.04148266328937763
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Soc Trang,1673953876000,2023-01-17 11:11:16,0.14395156750714921
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Tra Vinh,1673953876000,2023-01-17 11:11:16,0.018188886020346785
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Vinh Long,1673953876000,2023-01-17 11:11:16,0.017067894344555332
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Bac Lieu,1673953876000,2023-01-17 11:11:16,0.6145609852045589
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Ca Mau,1673953876000,2023-01-17 11:11:16,0.8654329069822144
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Can Tho city,1673953876000,2023-01-17 11:11:16,0.12461412820546562
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Hau Giang,1673953876000,2023-01-17 11:11:16,0.03028516836409703
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Ben Tre,1673953876000,2023-01-17 11:11:16,0.027657415366076066
-9.801004174650043,-17.35169764628716,2.578133184654699,-27.1527018209373,7.550693471637059,0.5632908992235508,-13.57635091046865,38.56084174846911,Kien Giang,1673953876000,2023-01-17 11:11:16,0.17216336457928239
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Soc Trang,1673953905000,2023-01-17 11:11:45,0.14395156750714921
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Tra Vinh,1673953905000,2023-01-17 11:11:45,0.018188886020346785
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Vinh Long,1673953905000,2023-01-17 11:11:45,0.017067894344555332
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Bac Lieu,1673953905000,2023-01-17 11:11:45,0.6145609852045589
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Ca Mau,1673953905000,2023-01-17 11:11:45,0.8654329069822144
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Can Tho city,1673953905000,2023-01-17 11:11:45,0.12461412820546562
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Hau Giang,1673953905000,2023-01-17 11:11:45,0.03028516836409703
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,An Giang,1673953905000,2023-01-17 11:11:45,0.11734367065888605
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Ben Tre,1673953905000,2023-01-17 11:11:45,0.027657415366076066
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Dong Thap,1673953905000,2023-01-17 11:11:45,0.06016254355226051
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Kien Giang,1673953905000,2023-01-17 11:11:45,0.17216336457928239
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Long An,1673953905000,2023-01-17 11:11:45,0.08205826103764259
-9.504985196503164,-16.358023030696803,2.3157157196263665,-25.863008227200023,6.8530378341936045,0.5721548893313606,-12.931504113600012,40.318210794028865,Tien Giang,1673953905000,2023-01-17 11:11:45,0.04476324717243732
-9.871248914649714,-15.75933112027549,2.482749854159208,-25.63058003492524,5.8880822056257704,0.6165566264671634,-12.81529001746262,33.13770269274943,An Giang,1674341645000,2023-01-21 22:54:05,0.5826102199551009
-9.871248914649714,-15.75933112027549,2.482749854159208,-25.63058003492524,5.8880822056257704,0.6165566264671634,-12.81529001746262,33.13770269274943,Kien Giang,1674341645000,2023-01-21 22:54:05,0.8403590752215971
-10.124557276492338,-16.450875152088507,2.4867608057363113,-26.5754324285808,6.326317875596202,0.6125078921681271,-13.2877162142904,45.9259800984848,Ca Mau,1674386357000,2023-01-22 11:19:17,1.2173899652602302
-8.450548312698407,-15.003114093073696,2.6607693306030162,-23.453662405772096,6.552565780375298,0.5457124108398052,-11.726831202886048,44.85222870426752,Ca Mau,1674386382000,2023-01-22 11:19:42,1.2173899652602302
-8.450548312698407,-15.003114093073696,2.6607693306030162,-23.453662405772096,6.552565780375298,0.5457124108398052,-11.726831202886048,44.85222870426752,An Giang,1674386382000,2023-01-22 11:19:42,0.6828600350242331
-8.450548312698407,-15.003114093073696,2.6607693306030162,-23.453662405772096,6.552565780375298,0.5457124108398052,-11.726831202886048,44.85222870426752,Kien Giang,1674386382000,2023-01-22 11:19:42,0.8804381753969664
-8.339759878017121,-14.565822436934535,2.5660469527446015,-22.905582314951655,6.226062558917346,0.5669247016312462,-11.452791157475827,43.685905755140205,Kien Giang,1674386407000,2023-01-22 11:20:07,0.8804381753969664
-11.252995650119408,-17.816924768529226,2.004291022230173,-29.06992041864874,6.563929118409853,0.6188409128221448,-14.53496020932437,45.63210404030125,Ben Tre,1674513452000,2023-01-23 22:37:32,0.05600170124658882
-11.252995650119408,-17.816924768529226,2.004291022230173,-29.06992041864874,6.563929118409853,0.6188409128221448,-14.53496020932437,45.63210404030125,Long An,1674513452000,2023-01-23 22:37:32,0.14531588867594084
-11.252995650119408,-17.816924768529226,2.004291022230173,-29.06992041864874,6.563929118409853,0.6188409128221448,-14.53496020932437,45.63210404030125,Tien Giang,1674513452000,2023-01-23 22:37:32,0.20079074748467898
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Soc Trang,1674558211000,2023-01-24 11:03:31,0.30313613858953814
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Tra Vinh,1674558211000,2023-01-24 11:03:31,0.04323900526147472
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Vinh Long,1674558211000,2023-01-24 11:03:31,0.22721312422066417
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Ben Tre,1674558211000,2023-01-24 11:03:31,0.056044457661840935
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Long An,1674558211000,2023-01-24 11:03:31,0.15827745861860062
-8.23063672293246,-15.683175912495702,2.645680078961599,-23.913812635428197,7.452539189563277,0.5229256369352103,-11.956906317714099,31.81146534229471,Tien Giang,1674558211000,2023-01-24 11:03:31,0.20925347429879868
-10.137553983741501,-16.527139092877448,2.5028570400229997,-26.664693076619063,6.389585109136025,0.6049485198630699,-13.332346538309531,38.09525796047418,An Giang,1674945934000,2023-01-28 22:45:34,0.4585875995009565
-10.137553983741501,-16.527139092877448,2.5028570400229997,-26.664693076619063,6.389585109136025,0.6049485198630699,-13.332346538309531,38.09525796047418,Dong Thap,1674945934000,2023-01-28 22:45:34,0.20919791161343396
-10.137553983741501,-16.527139092877448,2.5028570400229997,-26.664693076619063,6.389585109136025,0.6049485198630699,-13.332346538309531,38.09525796047418,Kien Giang,1674945934000,2023-01-28 22:45:34,0.9813259478763664
-10.137553983741501,-16.527139092877448,2.5028570400229997,-26.664693076619063,6.389585109136025,0.6049485198630699,-13.332346538309531,38.09525796047418,Long An,1674945934000,2023-01-28 22:45:34,0.08031117645422468
-10.137553983741501,-16.527139092877448,2.5028570400229997,-26.664693076619063,6.389585109136025,0.6049485198630699,-13.332346538309531,38.09525796047418,Tien Giang,1674945934000,2023-01-28 22:45:34,0.04708744886182547
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Soc Trang,1674945959000,2023-01-28 22:45:59,0.6057822329034713
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Tra Vinh,1674945959000,2023-01-28 22:45:59,0.3403647837090125
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Vinh Long,1674945959000,2023-01-28 22:45:59,0.3125845715319285
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Bac Lieu,1674945959000,2023-01-28 22:45:59,0.9974951411365716
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Ca Mau,1674945959000,2023-01-28 22:45:59,1.5205767903756993
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Can Tho city,1674945959000,2023-01-28 22:45:59,0.7514554630058704
-10.021596882896919,-16.694355456503605,2.539041842329514,-26.715952339400552,6.672758573606685,0.5882075273169262,-13.357976169700276,38.74691644189283,Hau Giang,1674945959000,2023-01-28 22:45:59,0.8849913146699793
